f: 1.5  g: 0    h: 1.5  IJBBCCIJDDL.IJAAL.EEK.L...KFF..GGHH.
f: 15.5 g: 14   h: 1.5  BBCCL.IDD.L.I.AAL.IJKEE..JKFF..JGGHH
f: 15.5 g: 14   h: 1.5  BBCCL..DD.L..JAAL.IJK.EEIJKFF.IGGHH.
f: 15.5 g: 14   h: 1.5  BBCCL.DD..L..JAAL.IJK.EEIJKFF.IGGHH.
f: 15.5 g: 14   h: 1.5  BBCCL..DD.L..JAAL.IJKEE.IJKFF.IGGHH.
f: 15.5 g: 14   h: 1.5  BBCCL.DD..L..JAAL.IJKEE.IJKFF.IGGHH.
f: 15.75 g: 14   h: 1.75 BBCCL...DDL.IAA.L.IJK.EEIJKFF..JGGHH
f: 15.75 g: 14   h: 1.75 BBCCL...DDL.IAA.L.IJKEE.IJKFF..JGGHH
f: 15.75 g: 14   h: 1.75 BBCCL.I.DDL.IAA.L.IJK.EE.JKFF..JGGHH
f: 15.75 g: 14   h: 1.75 BBCCL.I.DDL.IAA.L.IJKEE..JKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL...DDL...AAL.IJK.EEIJKFF.IJGGHH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L.I.AAL.IJK.EEIJKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L.I.AAL.IJK.EEIJKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL...DDL...AAL.IJKEE.IJKFF.IJGGHH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L.I.AAL.IJKEE.IJKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L.I.AAL.IJKEE.IJKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL.IDD.L.I.AAL.IJK.EE.JKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL.IDD.L.I.AAL.IJKEE..JKFF..JGGHH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L..JAAL.IJK.EEIJKFF.I.GGHH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L..JAAL.IJK.EEIJKFF.I.GGHH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L..JAAL.IJK.EEIJKFF.IGG.HH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L..JAAL.IJK.EEIJKFF.IGG.HH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L..JAAL.IJKEE.IJKFF.I.GGHH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L..JAAL.IJKEE.IJKFF.I.GGHH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L..JAAL.IJKEE.IJKFF.IGG.HH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L..JAAL.IJKEE.IJKFF.IGG.HH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L...AAL.IJK.EEIJKFF.IJGGHH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L...AAL.IJK.EEIJKFF.IJGGHH
f: 16.5 g: 15   h: 1.5  BBCCL..DD.L...AAL.IJKEE.IJKFF.IJGGHH
f: 16.5 g: 15   h: 1.5  BBCCL.DD..L...AAL.IJKEE.IJKFF.IJGGHH
f: 16.75 g: 15   h: 1.75 BBCCL...DDL.IAA.L.IJK.EEIJKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL...DDL.IAA.L.IJKEE.IJKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL.I.DDL.IAA.L.IJK.EE.JKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL.I.DDL.IAA.L.IJKEE..JKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL...DDL..AA.L.IJK.EEIJKFF.IJGGHH
f: 16.75 g: 15   h: 1.75 BBCCL..DD.L.IAA.L.IJK.EEIJKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL.DD..L.IAA.L.IJK.EEIJKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL...DDL..AA.L.IJKEE.IJKFF.IJGGHH
f: 16.75 g: 15   h: 1.75 BBCCL..DD.L.IAA.L.IJKEE.IJKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL.DD..L.IAA.L.IJKEE.IJKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL.IDD.L.IAA.L.IJK.EE.JKFF..JGGHH
f: 16.75 g: 15   h: 1.75 BBCCL.IDD.L.IAA.L.IJKEE..JKFF..JGGHH
f: 17.0 g: 15   h: 2.0  BBCCL...DDL.AA..L.IJK.EEIJKFF.IJGGHH
f: 17.0 g: 15   h: 2.0  BBCCL...DDL.AA..L.IJKEE.IJKFF.IJGGHH
f: 17.5 g: 16   h: 1.5  BBCCL..DD.L...AAL.IJK.EEIJKFF.IJGGHH
f: 17.5 g: 16   h: 1.5  BBCCL.DD..L...AAL.IJK.EEIJKFF.IJGGHH
f: 17.5 g: 16   h: 1.5  BBCCL..DD.L...AAL.IJKEE.IJKFF.IJGGHH
f: 17.5 g: 16   h: 1.5  BBCCL.DD..L...AAL.IJKEE.IJKFF.IJGGHH
f: 17.75 g: 16   h: 1.75 BBCCL...DDL..AA.L.IJK.EEIJKFF.IJGGHH
f: 17.75 g: 16   h: 1.75 BBCCL..DD.L.IAA.L.IJK.EEIJKFF..JGGHH
f: 17.75 g: 16   h: 1.75 BBCCL.DD..L.IAA.L.IJK.EEIJKFF..JGGHH
f: 17.75 g: 16   h: 1.75 BBCCL...DDL..AA.L.IJKEE.IJKFF.IJGGHH
f: 17.75 g: 16   h: 1.75 BBCCL..DD.L.IAA.L.IJKEE.IJKFF..JGGHH
f: 17.75 g: 16   h: 1.75 BBCCL.DD..L.IAA.L.IJKEE.IJKFF..JGGHH
f: 17.75 g: 16   h: 1.75 BBCCL.IDD.L.IAA.L.IJK.EE.JKFF..JGGHH
f: 17.75 g: 16   h: 1.75 BBCCL.IDD.L.IAA.L.IJKEE..JKFF..JGGHH
f: 17.75 g: 16   h: 1.75 BBCCL..DD.L..AA.L.IJK.EEIJKFF.IJGGHH
f: 17.75 g: 16   h: 1.75 BBCCL.DD..L..AA.L.IJK.EEIJKFF.IJGGHH
f: 17.75 g: 16   h: 1.75 BBCCL..DD.L..AA.L.IJKEE.IJKFF.IJGGHH
f: 17.75 g: 16   h: 1.75 BBCCL.DD..L..AA.L.IJKEE.IJKFF.IJGGHH
f: 18.0 g: 16   h: 2.0  BBCCL...DDL.AA..L.IJK.EEIJKFF.IJGGHH
f: 18.0 g: 16   h: 2.0  BBCCL...DDL.AA..L.IJKEE.IJKFF.IJGGHH
f: 18.0 g: 16   h: 2.0  BBCCL..DD.L.AA..L.IJK.EEIJKFF.IJGGHH
f: 18.0 g: 16   h: 2.0  BBCCL.DD..L.AA..L.IJK.EEIJKFF.IJGGHH
f: 18.0 g: 16   h: 2.0  BBCCL..DD.L.AA..L.IJKEE.IJKFF.IJGGHH
f: 18.0 g: 16   h: 2.0  BBCCL.DD..L.AA..L.IJKEE.IJKFF.IJGGHH
f: 18.75 g: 17   h: 1.75 BBCCL..DD.L..AA.L.IJK.EEIJKFF.IJGGHH
f: 18.75 g: 17   h: 1.75 BBCCL.DD..L..AA.L.IJK.EEIJKFF.IJGGHH
f: 18.75 g: 17   h: 1.75 BBCCL..DD.L..AA.L.IJKEE.IJKFF.IJGGHH
f: 18.75 g: 17   h: 1.75 BBCCL.DD..L..AA.L.IJKEE.IJKFF.IJGGHH
f: 19.0 g: 16   h: 3.0  BBCCL...DDL.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 19.0 g: 16   h: 3.0  BBCCL...DDL.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 19.0 g: 17   h: 2.0  BBCCL..DD.L.AA..L.IJK.EEIJKFF.IJGGHH
f: 19.0 g: 17   h: 2.0  BBCCL.DD..L.AA..L.IJK.EEIJKFF.IJGGHH
f: 19.0 g: 17   h: 2.0  BBCCL..DD.L.AA..L.IJKEE.IJKFF.IJGGHH
f: 19.0 g: 17   h: 2.0  BBCCL.DD..L.AA..L.IJKEE.IJKFF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL...DDL.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL...DDL.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL..DD.L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL.DD..L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL.DDK.L.AAK.L.IJ..EEIJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL..DD.L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL.DD..L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL.DDK.L.AAK.L.IJ.EE.IJ.FF.IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL...DDL.AAK.L.IJK.EEIJFF..IJGGHH
f: 20.0 g: 17   h: 3.0  BBCCL...DDL.AAK.L.IJKEE.IJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL..DD.L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DD..L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DDK.L.AAK.L.IJ..EEIJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL..DD.L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DD..L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DDK.L.AAK.L.IJ.EE.IJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL...DDL.AAK.L.IJK.EEIJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL...DDL.AAK.L.IJKEE.IJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL..DD.L.AAK.L.IJK.EEIJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DD..L.AAK.L.IJK.EEIJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DDK.L.AAK.L.IJEE..IJ.FF.IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DDK.L.AAK.L.IJ..EEIJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL..DD.L.AAK.L.IJKEE.IJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DD..L.AAK.L.IJKEE.IJFF..IJGGHH
f: 21.0 g: 18   h: 3.0  BBCCL.DDK.L.AAK.L.IJ.EE.IJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL..DD.L.AAK.L.IJK.EEIJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL.DD..L.AAK.L.IJK.EEIJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL.DDK.L.AAK.L.IJEE..IJ.FF.IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL.DDK.L.AAK.L.IJ..EEIJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL..DD.L.AAK.L.IJKEE.IJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL.DD..L.AAK.L.IJKEE.IJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL.DDK.L.AAK.L.IJ.EE.IJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCCL.DDK.L.AAK.L.IJEE..IJFF..IJGGHH
f: 22.0 g: 19   h: 3.0  BBCC..DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 23.0 g: 20   h: 3.0  BBCCL.DDK.L.AAK.L.IJEE..IJFF..IJGGHH
f: 23.0 g: 20   h: 3.0  BBCC..DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 23.0 g: 20   h: 3.0  BBCC..DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 23.0 g: 20   h: 3.0  BBCC..DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 23.0 g: 20   h: 3.0  BB..CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 23.0 g: 20   h: 3.0  BB.CC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 23.0 g: 21   h: 2.0  BBK.CCDDK.L.AA..L.IJEEL.IJ.FF.IJGGHH
f: 23.0 g: 21   h: 2.0  BBKCC.DDK.L.AA..L.IJEEL.IJ.FF.IJGGHH
f: 23.5 g: 22   h: 1.5  BBK.CCDDK.L...AAL.IJEEL.IJ.FF.IJGGHH
f: 23.5 g: 22   h: 1.5  BBKCC.DDK.L...AAL.IJEEL.IJ.FF.IJGGHH
f: 23.75 g: 22   h: 1.75 BBK.CCDDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 23.75 g: 22   h: 1.75 BBKCC.DDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 21   h: 3.0  BBCC..DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 24.0 g: 21   h: 3.0  BBCC..DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 24.0 g: 21   h: 3.0  BB..CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 21   h: 3.0  BB.CC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 21   h: 3.0  BB..CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 24.0 g: 21   h: 3.0  BB.CC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 24.0 g: 21   h: 3.0  BB..CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 24.0 g: 21   h: 3.0  BB.CC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 24.0 g: 21   h: 3.0  ..BBCCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 21   h: 3.0  .BB.CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 21   h: 3.0  .BBCC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 22   h: 2.0  BBKCC.DDK.L.AA..L.IJEEL.IJ.FF.IJGGHH
f: 24.0 g: 22   h: 2.0  BBK.CCDDK.L.AA..L.IJEEL.IJFF..IJGGHH
f: 24.0 g: 22   h: 2.0  BBKCC.DDK.L.AA..L.IJEEL.IJFF..IJGGHH
f: 24.0 g: 22   h: 2.0  BBK.CCDDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 24.0 g: 22   h: 2.0  BBKCC.DDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 24.5 g: 23   h: 1.5  BBKCC.DDK.L...AAL.IJEEL.IJ.FF.IJGGHH
f: 24.5 g: 23   h: 1.5  BBK.CCDDK.L..JAAL.IJEEL.IJ.FF.I.GGHH
f: 24.5 g: 23   h: 1.5  BBK.CCDDK.L...AAL.IJEEL.IJFF..IJGGHH
f: 24.5 g: 23   h: 1.5  BBK.CCDDK.L.I.AAL.IJEEL.IJ.FF..JGGHH
f: 24.5 g: 23   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.I.GGHH
f: 24.5 g: 23   h: 1.5  BBKCC.DDK.L...AAL.IJEEL.IJFF..IJGGHH
f: 24.5 g: 23   h: 1.5  BBKCC.DDK.L.I.AAL.IJEEL.IJ.FF..JGGHH
f: 24.5 g: 23   h: 1.5  BBK.CCDDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 24.5 g: 23   h: 1.5  BBKCC.DDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 24.75 g: 23   h: 1.75 BBK.CCDDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 24.75 g: 23   h: 1.75 BBKCC.DDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 24.75 g: 23   h: 1.75 BBK.CCDDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 24.75 g: 23   h: 1.75 BBK.CCDDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 24.75 g: 23   h: 1.75 BBKCC.DDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 24.75 g: 23   h: 1.75 BBKCC.DDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 24.75 g: 23   h: 1.75 BBK.CCDDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 24.75 g: 23   h: 1.75 BBKCC.DDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 22   h: 3.0  BB..CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 22   h: 3.0  BB.CC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 22   h: 3.0  BB..CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25.0 g: 22   h: 3.0  BB.CC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25.0 g: 22   h: 3.0  ..BBCCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25.0 g: 22   h: 3.0  .BB.CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25.0 g: 22   h: 3.0  .BBCC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25.0 g: 22   h: 3.0  ..BBCCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 22   h: 3.0  .BB.CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 22   h: 3.0  .BBCC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 22   h: 3.0  ..BBCCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25.0 g: 22   h: 3.0  .BB.CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25.0 g: 22   h: 3.0  .BBCC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25.0 g: 23   h: 2.0  BBKCC.DDK.L.AA..L.IJEEL.IJFF..IJGGHH
f: 25.0 g: 23   h: 2.0  BBK.CCDDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 25.0 g: 23   h: 2.0  BBKCC.DDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.I.GGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L...AAL.IJEEL.IJFF..IJGGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L.I.AAL.IJEEL.IJ.FF..JGGHH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK.L..JAAL.IJEEL.IJ.FF.IGG.HH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK.L..JAAL.IJEEL.IJFF..I.GGHH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF...GGHH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK.L.I.AAL.IJEEL.IJFF...JGGHH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGG.HH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJFF..I.GGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF...GGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.L.I.AAL.IJEEL.IJFF...JGGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 25.5 g: 24   h: 1.5  BBK.CCDDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 25.5 g: 24   h: 1.5  BBKCC.DDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 25.75 g: 24   h: 1.75 BBK.CCDDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 25.75 g: 24   h: 1.75 BBK.CCDDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 25.75 g: 24   h: 1.75 BBKCC.DDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 25.75 g: 24   h: 1.75 BBKCC.DDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 25.75 g: 24   h: 1.75 BBK.CCDDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 25.75 g: 24   h: 1.75 BBKCC.DDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 25.75 g: 24   h: 1.75 BBK.CCDDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 25.75 g: 24   h: 1.75 BBKCC.DDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 25.75 g: 24   h: 1.75 BBK.CCDDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 25.75 g: 24   h: 1.75 BBKCC.DDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 26.0 g: 23   h: 3.0  ..BBCCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26.0 g: 23   h: 3.0  .BB.CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26.0 g: 23   h: 3.0  .BBCC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26.0 g: 23   h: 3.0  ..BBCCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26.0 g: 23   h: 3.0  .BB.CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26.0 g: 23   h: 3.0  .BBCC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGG.HH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJFF..I.GGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF...GGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L.I.AAL.IJEEL.IJFF...JGGHH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK.L..JAAL.IJEEL.IJ.FF.IGGHH.
f: 26.5 g: 25   h: 1.5  BBK.CCDDK.L..JAAL.IJEEL.IJFF..IGG.HH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF..GG.HH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF....GGHH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGGHH.
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGG.HH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GG.HH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF....GGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 26.5 g: 25   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL...GGHH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 26.5 g: 25   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL...GGHH
f: 26.75 g: 25   h: 1.75 BBK.CCDDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 26.75 g: 25   h: 1.75 BBKCC.DDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 26.75 g: 25   h: 1.75 BBK.CCDDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 26.75 g: 25   h: 1.75 BBKCC.DDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGGHH.
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGG.HH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GG.HH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF....GGHH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L..JAAL.IJEEL.IJFF..IGGHH.
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF..GGHH.
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF...GG.HH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL...GGHH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 27.5 g: 26   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGGHH.
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GGHH.
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF...GG.HH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL...GGHH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 27.5 g: 26   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 27.5 g: 26   h: 1.5  BBK.CCDDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 27.5 g: 26   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 27.5 g: 26   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 27.5 g: 26   h: 1.5  BBKCC.DDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 27.5 g: 26   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL..GG.HH
