f: 2    g: 0    h: 2    IJBBCCIJDDL.IJAAL.EEK.L...KFF..GGHH.
f: 17   g: 15   h: 2    BBCCL.IDD.L.IAA.L.IJKEE..JKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL...DDL..AA.L.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L.IAA.L.IJK.EEIJKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L.IAA.L.IJK.EEIJKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL...DDL.AA..L.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L...AAL.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L...AAL.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL...DDL..AA.L.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L.IAA.L.IJKEE.IJKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L.IAA.L.IJKEE.IJKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL...DDL.AA..L.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L...AAL.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L...AAL.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.IDD.L.IAA.L.IJK.EE.JKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL.IDD.L.IAA.L.IJKEE..JKFF..JGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L..AA.L.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L..AA.L.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L.AA..L.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L.AA..L.IJK.EEIJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L..AA.L.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L..AA.L.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL..DD.L.AA..L.IJKEE.IJKFF.IJGGHH
f: 18   g: 16   h: 2    BBCCL.DD..L.AA..L.IJKEE.IJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL..DD.L..AA.L.IJK.EEIJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL.DD..L..AA.L.IJK.EEIJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL..DD.L.AA..L.IJK.EEIJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL.DD..L.AA..L.IJK.EEIJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL..DD.L..AA.L.IJKEE.IJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL.DD..L..AA.L.IJKEE.IJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL..DD.L.AA..L.IJKEE.IJKFF.IJGGHH
f: 19   g: 17   h: 2    BBCCL.DD..L.AA..L.IJKEE.IJKFF.IJGGHH
f: 20   g: 16   h: 4    BBCCL...DDL.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 20   g: 16   h: 4    BBCCL...DDL.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL...DDL.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL...DDL.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL..DD.L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL.DD..L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL.DDK.L.AAK.L.IJ..EEIJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL..DD.L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL.DD..L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL.DDK.L.AAK.L.IJ.EE.IJ.FF.IJGGHH
f: 21   g: 17   h: 4    BBCCL...DDL.AAK.L.IJK.EEIJFF..IJGGHH
f: 21   g: 17   h: 4    BBCCL...DDL.AAK.L.IJKEE.IJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL..DD.L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL.DD..L.AAK.L.IJK.EEIJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL.DDK.L.AAK.L.IJ..EEIJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL..DD.L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL.DD..L.AAK.L.IJKEE.IJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL.DDK.L.AAK.L.IJ.EE.IJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL...DDL.AAK.L.IJK.EEIJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL...DDL.AAK.L.IJKEE.IJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL..DD.L.AAK.L.IJK.EEIJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL.DD..L.AAK.L.IJK.EEIJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL.DDK.L.AAK.L.IJEE..IJ.FF.IJGGHH
f: 22   g: 18   h: 4    BBCCL.DDK.L.AAK.L.IJ..EEIJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL..DD.L.AAK.L.IJKEE.IJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL.DD..L.AAK.L.IJKEE.IJFF..IJGGHH
f: 22   g: 18   h: 4    BBCCL.DDK.L.AAK.L.IJ.EE.IJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL..DD.L.AAK.L.IJK.EEIJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL.DD..L.AAK.L.IJK.EEIJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL.DDK.L.AAK.L.IJEE..IJ.FF.IJGGHH
f: 23   g: 19   h: 4    BBCCL.DDK.L.AAK.L.IJ..EEIJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL..DD.L.AAK.L.IJKEE.IJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL.DD..L.AAK.L.IJKEE.IJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL.DDK.L.AAK.L.IJ.EE.IJFF..IJGGHH
f: 23   g: 19   h: 4    BBCCL.DDK.L.AAK.L.IJEE..IJFF..IJGGHH
f: 23   g: 19   h: 4    BBCC..DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24   g: 20   h: 4    BBCCL.DDK.L.AAK.L.IJEE..IJFF..IJGGHH
f: 24   g: 20   h: 4    BBCC..DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 24   g: 20   h: 4    BBCC..DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 24   g: 20   h: 4    BBCC..DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 24   g: 20   h: 4    BB..CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 23   g: 21   h: 2    BBK.CCDDK.L.AA..L.IJEEL.IJ.FF.IJGGHH
f: 24   g: 20   h: 4    BB.CC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 23   g: 21   h: 2    BBKCC.DDK.L.AA..L.IJEEL.IJ.FF.IJGGHH
f: 24   g: 22   h: 2    BBKCC.DDK.L.AA..L.IJEEL.IJ.FF.IJGGHH
f: 24   g: 22   h: 2    BBK.CCDDK.L.AA..L.IJEEL.IJFF..IJGGHH
f: 24   g: 22   h: 2    BBK.CCDDK.L...AAL.IJEEL.IJ.FF.IJGGHH
f: 24   g: 22   h: 2    BBK.CCDDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 24   g: 22   h: 2    BBKCC.DDK.L.AA..L.IJEEL.IJFF..IJGGHH
f: 24   g: 22   h: 2    BBKCC.DDK.L...AAL.IJEEL.IJ.FF.IJGGHH
f: 24   g: 22   h: 2    BBKCC.DDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 21   h: 4    BBCC..DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 25   g: 21   h: 4    BBCC..DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25   g: 21   h: 4    BB..CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 21   h: 4    BB.CC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 21   h: 4    BB..CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 24   g: 22   h: 2    BBK.CCDDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 25   g: 21   h: 4    BB.CC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 24   g: 22   h: 2    BBKCC.DDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 25   g: 21   h: 4    BB..CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25   g: 21   h: 4    BB.CC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 25   g: 21   h: 4    ..BBCCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 21   h: 4    .BB.CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 21   h: 4    .BBCC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L.AA..L.IJEEL.IJFF..IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L...AAL.IJEEL.IJ.FF.IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 23   h: 2    BBK.CCDDK.L...AAL.IJEEL.IJFF..IJGGHH
f: 25   g: 23   h: 2    BBK.CCDDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 25   g: 23   h: 2    BBK.CCDDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 25   g: 23   h: 2    BBK.CCDDK.L..JAAL.IJEEL.IJ.FF.I.GGHH
f: 25   g: 23   h: 2    BBK.CCDDK.L..AA.L.IJEEL.IJ.FF.IJGGHH
f: 25   g: 23   h: 2    BBK.CCDDK.L.I.AAL.IJEEL.IJ.FF..JGGHH
f: 25   g: 23   h: 2    BBK.CCDDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L...AAL.IJEEL.IJFF..IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK...AA..L.IJEEL.IJFFL.IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.I.GGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L.I.AAL.IJEEL.IJ.FF..JGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 25   g: 23   h: 2    BBK.CCDDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 25   g: 23   h: 2    BBK.CCDDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 25   g: 23   h: 2    BBKCC.DDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 22   h: 4    BB..CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 22   h: 4    BB.CC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 22   h: 4    BB..CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26   g: 22   h: 4    BB.CC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26   g: 22   h: 4    ..BBCCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 26   g: 22   h: 4    .BB.CCDDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 26   g: 22   h: 4    .BBCC.DDK.L.AAK.L.IJEEL.IJ.FF.IJGGHH
f: 26   g: 22   h: 4    ..BBCCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 22   h: 4    .BB.CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 22   h: 4    .BBCC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 22   h: 4    ..BBCCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26   g: 22   h: 4    .BB.CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26   g: 22   h: 4    .BBCC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L...AAL.IJEEL.IJFF..IJGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.I.GGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L.I.AAL.IJEEL.IJ.FF..JGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 26   g: 24   h: 2    BBK.CCDDK.L..JAAL.IJEEL.IJFF..I.GGHH
f: 26   g: 24   h: 2    BBK.CCDDK.L..AA.L.IJEEL.IJFF..IJGGHH
f: 26   g: 24   h: 2    BBK.CCDDK.L.I.AAL.IJEEL.IJFF...JGGHH
f: 26   g: 24   h: 2    BBK.CCDDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 26   g: 24   h: 2    BBK.CCDDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 26   g: 24   h: 2    BBK.CCDDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 24   h: 2    BBK.CCDDK.L..JAAL.IJEEL.IJ.FF.IGG.HH
f: 26   g: 24   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF...GGHH
f: 26   g: 24   h: 2    BBK.CCDDK.L.IAA.L.IJEEL.IJ.FF..JGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJFF..I.GGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L.I.AAL.IJEEL.IJFF...JGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.....AAL.IJEEL.IJFFL.IJGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 26   g: 24   h: 2    BBKCC.DDK....AA.L.IJEEL.IJFFL.IJGGHH
f: 26   g: 24   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGG.HH
f: 26   g: 24   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF...GGHH
f: 26   g: 24   h: 2    BBK.CCDDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 26   g: 24   h: 2    BBK.CCDDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 26   g: 24   h: 2    BBK.CCDDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 26   g: 24   h: 2    BBKCC.DDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 26   g: 24   h: 2    BBKCC.DDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 26   g: 24   h: 2    BBKCC.DDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 27   g: 23   h: 4    BB..CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 27   g: 23   h: 4    BB.CC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 27   g: 23   h: 4    ..BBCCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 27   g: 23   h: 4    .BB.CCDDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 27   g: 23   h: 4    .BBCC.DDK...AAK.L.IJEEL.IJFFL.IJGGHH
f: 27   g: 23   h: 4    ..BBCCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 27   g: 23   h: 4    .BB.CCDDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 27   g: 23   h: 4    .BBCC.DDK.L.AAK.L.IJEEL.IJFF..IJGGHH
f: 27   g: 25   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJFF..I.GGHH
f: 27   g: 25   h: 2    BBKCC.DDK.L.I.AAL.IJEEL.IJFF...JGGHH
f: 27   g: 25   h: 2    BBKCC.DDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 27   g: 25   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGG.HH
f: 27   g: 25   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF...GGHH
f: 27   g: 25   h: 2    BBK.CCDDK.L..JAAL.IJEEL.IJFF..IGG.HH
f: 27   g: 25   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF....GGHH
f: 27   g: 25   h: 2    BBK.CCDDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 27   g: 25   h: 2    BBK.CCDDK.L.IAA.L.IJEEL.IJFF...JGGHH
f: 27   g: 25   h: 2    BBK.CCDDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 27   g: 25   h: 2    BBK.CCDDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 27   g: 25   h: 2    BBK.CCDDK.L..JAAL.IJEEL.IJ.FF.IGGHH.
f: 27   g: 25   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF..GG.HH
f: 27   g: 25   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 27   g: 25   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGG.HH
f: 27   g: 25   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF....GGHH
f: 27   g: 25   h: 2    BBKCC.DDK....JAAL.IJEEL.IJFFL.I.GGHH
f: 27   g: 25   h: 2    BBKCC.DDK...I.AAL.IJEEL.IJFFL..JGGHH
f: 27   g: 25   h: 2    BBKCC.DDK...IAA.L.IJEEL.IJFFL..JGGHH
f: 27   g: 25   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGGHH.
f: 27   g: 25   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GG.HH
f: 27   g: 25   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 27   g: 25   h: 2    BBK.CCDDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 27   g: 25   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL...GGHH
f: 27   g: 25   h: 2    BBKCC.DDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 27   g: 25   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL...GGHH
f: 28   g: 26   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGG.HH
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF....GGHH
f: 28   g: 26   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJ.FF.IGGHH.
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GG.HH
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 28   g: 26   h: 2    BBK.CCDDK.L..JAAL.IJEEL.IJFF..IGGHH.
f: 28   g: 26   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF...GG.HH
f: 28   g: 26   h: 2    BBK.CCDDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 28   g: 26   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 28   g: 26   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL...GGHH
f: 28   g: 26   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF..GGHH.
f: 28   g: 26   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG..HH
f: 28   g: 26   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 28   g: 26   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 28   g: 26   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGGHH.
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF...GG.HH
f: 28   g: 26   h: 2    BBKCC.DDK....JAAL.IJEEL.IJFFL.IGG.HH
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 28   g: 26   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL...GGHH
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GGHH.
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 28   g: 26   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 28   g: 26   h: 2    BBK.CCDDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 28   g: 26   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 28   g: 26   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 28   g: 26   h: 2    BBKCC.DDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 28   g: 26   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 28   g: 26   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 29   g: 27   h: 2    BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGGHH.
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF...GG.HH
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GGHH.
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 29   g: 27   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF...GGHH.
f: 29   g: 27   h: 2    BBK.CCDDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 29   g: 27   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 29   g: 27   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 29   g: 27   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GG.HH.
f: 29   g: 27   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GGHH..
f: 28   g: 28   h: 0    BBK.CCDDK...IJAA..IJEEL.IJFFL.GGHHL.
f: 29   g: 27   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 29   g: 27   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 29   g: 27   h: 2    BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF...GGHH.
f: 29   g: 27   h: 2    BBKCC.DDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 29   g: 27   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GG.HH.
f: 29   g: 27   h: 2    BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GGHH..
f: 28   g: 28   h: 0    BBKCC.DDK...IJAA..IJEEL.IJFFL.GGHHL.
f: 29   g: 27   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 29   g: 27   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL..GGHH.
f: 29   g: 27   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL.GG.HH.
f: 29   g: 27   h: 2    BBK.CCDDK...IJAAL.IJEEL.IJFFL.GGHH..
f: 29   g: 27   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL..GGHH.
f: 29   g: 27   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL.GG.HH.
f: 29   g: 27   h: 2    BBKCC.DDK...IJAAL.IJEEL.IJFFL.GGHH..
f: 29   g: 29   h: 0    BBKCC.DDK...IJAA..IJEEL.IJFFL.GGHHL.
f: 29   g: 29   h: 0    BBK.CCDDK...IJ..AAIJEEL.IJFFL.GGHHL.
